Levaslater,NNRT,levaslater - nnrt,2318,10,7,5.0,-15.4448351030492,1
Levaslater,NNRT,"nnrt [normal, hyper and another]",394,0,0,0.0,-23.1516574691388,1
Levaslater,NNRT,levaslater,11177,25,18,4.7777777,20.0277848269993,1
Levaslater,NNRT,nnrt - another infinity,4078,6,6,3.6666667,-8.3958319406172,1
Levaslater,NNRT,beatmaniaiidx19lincle nnrt(levaslater)(a),190,0,0,0.0,-23.96886499263,1
Levaslater,NNRT,太鼓さん次郎 nnrt 創作譜面,123,0,1,5.0,-24.2372640923407,1
Levaslater,NNRT,levaslater(dp anoter)hard clear,140,0,0,0.0,-24.16916271068,1
高田雅史,PentaCube Gt.,pentacube gt.(rx-ver.spl) - 高田雅史,4205,22,12,4.9166665,-7.8872154240575,1
高田雅史,PentaCube Gt.,高田雅史- pentacube gt.(rx-ver.spl),4713,36,16,5.0,-5.8527939706327,1
高田雅史,PentaCube Gt.,pentacube gt. (ax-ver.spl) / 高田雅史,425,0,2,5.0,-23.0274749804375,1
高田雅史,PentaCube Gt.,beatmania iidx gold - pentacube gt. (rx-ver.spl) hyper,870,1,3,5.0,-21.24488467927,1
高田雅史,PentaCube Gt.,高田雅史- pentacube gt (rx-ver.spl),217,1,2,5.0,-23.8607045124087,1
高田雅史,PentaCube Gt.,"pentacube gt. (rx-ver.spl), beatmania iidx 14 gold, i♥iidx",54,1,1,5.0,-24.5136764032828,1
高田雅史,PentaCube Gt.,watercube pf.(rx-ver.spl) / 高田雅史,1435,9,4,5.0,-18.9816747908175,1
高田雅史,PentaCube Gt.,beatmaniaiidx sequence cat (a) - autoplay 【cs gold】,3370,3,17,2.4705882,-11.23135065927,1
高田雅史,PentaCube Gt.,icecube pf.(rx-ver.spl) / 高田雅史,587,0,1,5.0,-22.3785256538927,1
高田雅史,PentaCube Gt.,killer7 1ststaffroll [hidden track],2600,9,7,5.0,-14.315334908,1
高田雅史,PentaCube Gt.,iidx empress cs - toycube pf (rx ver.spl) (a) autoplay,4529,16,15,4.733333,-6.5896627876103,1
高田雅史,PentaCube Gt.,watercube pf.(rx-ver.spl) (a) 正規20080722版,1094,0,2,4.0,-20.3476015224188,1
高田雅史,PentaCube Gt.,shoot'em all / manabu namiki,789,4,1,5.0,-21.5693520946543,1
Hommarju,Phoenix,beatmania iidx19 lincle phoenix(another),4134,3,8,5.0,-8.1715595409148,1
Hommarju,Phoenix,hommarju - 32. phoenix 〔hard nrg〕,12,0,0,0.0,-24.6819280199152,1
w×s ft.*spiLa*,prompt,w×s ft.*spila* - prompt,837,2,2,5.0,-21.3770748886927,1
w×s ft.*spiLa*,prompt,beatmania iidx19 lincle prompt(another),6562,10,7,5.0,1.5514168235748,1
L.E.D.,QUANTUM TELEPORTATION,beatmania iidx distorted - quantum teleportation ( another ) hard gauge,2302,1,0,0.0,-15.5089208799132,1
L.E.D.,QUANTUM TELEPORTATION,stepmania自作譜面「quantum teleportation」,21,0,0,0.0,-24.6458740609903,1
L.E.D.,QUANTUM TELEPORTATION,beatmania iidx distorted quantem teleportation 11* [a],599,0,0,0.0,-22.3304556221783,1
L.E.D.,QUANTUM TELEPORTATION,quantum squad,191,0,1,5.0,-23.9648590453223,1
Mystic Moon,Quick Silver,beatmania iidx19 lincle quick silver(another),15142,13,10,5.0,35.8971425533188,0
Mystic Moon,Quick Silver,mystic moon - quick silver,1131,5,4,5.0,-20.1993909079663,1
Mystic Moon,Quick Silver,"quick silver [normal, hyper and another]",116,0,0,0.0,-24.2653058609648,1
Mystic Moon,Quick Silver,[beatmaniaiidx 19th lincle] mystic moon - quick silver (spa),67,0,0,0.0,-24.4615986208287,1
Mystic Moon,Quick Silver,mystic moon - 26. quick silver 〔rave fusion〕,10,0,0,0.0,-24.68994001383,1
kors k,Release The Music,sigsig - kors k [full song] [bemani ubeat beatmania stepmania],71558,377,260,4.953846,261.223176299559,1
kors k,Release The Music,kors k - release the music,590,1,1,5.0,-22.36650814223,1
kors k,Release The Music,kors k - release the music,652,1,2,5.0,-22.1181467918832,1
kors k,Release The Music,beatmania iidx19 lincle release the music(another),3895,13,6,5.0,-9.1287281527575,1
